initial_beta,lcc_values
4.194813529957285,866.3038940429688
4.175063943581657,869.527099609375
3.6159174059534784,1702.880859375
2.621743397633438,3267.291015625
3.63082951049285,1561.8720703125
3.8003323715137265,1199.896484375
3.833678988860478,1181.738037109375
3.0883689824429266,3079.7978515625
3.58185798230589,1734.44287109375
3.8937140390742044,1012.6754150390625
4.19995058905493,864.2593994140625
4.199982813077357,864.250244140625
3.4713132883303146,1986.783203125
3.4864015087833193,1920.0537109375
3.4999998753781743,1903.901611328125
2.702515977599626,3952.553466796875
2.846796297079967,6187.51904296875
4.197862343106651,865.0875244140625
3.6706218758485916,1287.40185546875
2.9018545318442994,3033.615478515625
3.7513681834116883,1189.5841064453125
3.5014966839492234,1894.4000244140625
4.190806301540216,867.8470458984375
4.198104670134259,864.6189575195312
4.199999999971162,864.2435302734375
3.8633779562968864,1044.6392822265625
4.199723067412592,864.3524780273438
3.5028114945341566,1894.7847900390625
4.1999983103859675,864.2442626953125
2.862504414990973,7591.9228515625
3.149949362369881,2759.982421875
3.0338981316806044,2699.5966796875
4.199999726406397,864.2435913085938
4.190640305887659,866.127197265625
4.19898724940604,864.5687255859375
3.5760124347036766,1753.8719482421875
3.952916663424306,1001.6141357421875
4.0221968540797,967.4849243164062
4.196011714376067,865.7947387695312
2.743951460489272,3079.274169921875
2.8262059242710182,3371.247314453125
3.500119872514944,1903.510986328125
4.167172253595002,878.0751342773438
3.499765387217004,1904.1055908203125
3.879823349822475,1095.114990234375
3.4999652284323504,1903.940673828125
3.5590918196668264,1838.978271484375
3.5056781976009166,1885.581298828125
3.0000075298368314,2837.796142578125
3.042315152002567,2941.371337890625
3.0007741187225494,2834.37353515625
3.3249652415649917,2227.06298828125
3.580430121392289,1756.178466796875
3.2081810888163957,2624.875732421875
4.199997862709501,864.2444458007812
4.070316484340332,919.5875244140625
3.086391521403445,2735.777099609375
3.5174881547676318,1848.5926513671875
2.504562443821049,3597.17822265625
3.0425391854271386,2936.372802734375
3.186403527150406,2919.4892578125
3.759295679194582,1254.743408203125
3.92587784895675,965.2239990234375
3.8920165772334685,1106.7008056640625
3.516296420470593,1852.287109375
4.079658047813943,925.6239013671875
3.5773953818300095,1725.4385986328125
3.8252278957065795,1210.1424560546875
4.199180842341993,864.5660400390625
3.4997565887694915,1904.2149658203125
3.2623289760138436,3821.605712890625
2.554951544104476,3586.744140625
3.500006889260029,1903.8787841796875
3.541267815950981,1883.9085693359375
3.3463656713764887,2242.7080078125
3.9482155704607345,1005.8433227539062
3.7134453202839715,1456.9102783203125
3.089917054100354,4170.7626953125
3.8024068697508597,1253.00537109375
4.194426406800743,866.4598999023438
4.089646646808708,915.8607177734375
4.129177495283923,890.64306640625
3.897623791758225,995.5780639648438
3.0000048096837837,2836.34814453125
3.91677895875953,1042.7681884765625
3.4999999987598787,1903.9013671875
3.8843377537069386,1070.5443115234375
